 g__[Clostridium]_innocuum_group	 g__[Eubacterium]_brachy_group	 g__[Eubacterium]_coprostanoligenes_group	 g__[Eubacterium]_hallii_group	 g__[Eubacterium]_xylanophilum_group	 g__[Ruminococcus]_torques_group	 g__67-14	 g__A2	 g__Acetatifactor	 g__Acidibacter	 g__Acidisoma	 g__Acinetobacter	 g__Aeromicrobium	 g__Afipia	 g__Agrococcus	 g__Aliihoeflea	 g__Alistipes	 g__Alloprevotella	 g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	 g__alphaI_cluster	 g__Anaerotruncus	 g__Antricoccus	 g__Arthrobacter	 g__ASF356	 g__Aureimonas	 g__Bacillus	 g__Bacteroides	 g__Bifidobacterium	 g__BIrii41	 g__Blastococcus	 g__Blfdi19	 g__Bosea	 g__Brachybacterium	 g__Bradyrhizobium	 g__Butyricicoccus	 g__Caldicoprobacter	 g__Candidatus_Phytoplasma	 g__Candidatus_Saccharimonas	 g__Caproiciproducens	 g__Carnobacterium	 g__Caulobacter	 g__Cellulomonas	 g__Cellulosimicrobium	 g__Chelativorans	 g__CHKCI002	 g__Chloronema	 g__Christensenellaceae_R-7_group	 g__Chryseobacterium	 g__Citricoccus	 g__Clostridiales_vadinBB60_group	 g__Clostridium_sensu_stricto_1	 g__Corynebacterium_1	 g__Curtobacterium	 g__Cutibacterium	 g__D05-2	 g__Deinococcus	 g__Delftia	 g__Desemzia	 g__Devosia	 g__Domibacillus	 g__Donghicola	 g__Dubosiella	 g__Dysgonomonas	 g__Ellin6055	 g__Enterobacter	 g__Enterococcus	 g__Enterorhabdus	 g__Erwinia	 g__Erysipelatoclostridium	 g__Erysipelotrichaceae	 g__Escherichia-Shigella	 g__Exiguobacterium	 g__Falsirhodobacter	 g__Flavisolibacter	 g__Flavonifractor	 g__Friedmanniella	 g__Frigoribacterium	 g__GCA-900066575	 g__Gemella	 g__Georgenia	 g__GKS98_freshwater_group	 g__Glutamicibacter	 g__Gordonibacter	 g__Ileibacterium	 g__Isoptericola	 g__Jeotgalicoccus	 g__JG30-KF-AS9	 g__JG30-KF-CM45	 g__Kineococcus	 g__Kocuria	 g__Kurthia	 g__Lachnoclostridium	 g__Lachnospiraceae_NK4A136_group	 g__Lachnospiraceae_UCG-001	 g__Lachnospiraceae_UCG-006	 g__Lachnospiraceae_UCG-008	 g__Lactobacillus	 g__Leucobacter	 g__Luteimonas	 g__Marinagarivorans	 g__Marinilactibacillus	 g__Marinovum	 g__Marisediminicola	 g__Marivita	 g__Marmoricola	 g__Marvinbryantia	 g__Massilia	 g__MBA03	 g__Megamonas	 g__Merdibacter	 g__Methylobacterium	 g__Methylotenera	 g__Microbacterium	 g__Micromonospora	 g__Millionella	 g__Modestobacter	 g__Mollicutes_RF39	 g__Muribaculaceae	 g__Mycobacterium	 g__Neptunomonas	 g__Nesterenkonia	 g__Nocardia	 g__Nocardioides	 g__Nocardiopsis	 g__Noviherbaspirillum	 g__Novosphingobium	 g__Ornithinimicrobium	 g__Oscillibacter	 g__Paenibacillus	 g__Paeniglutamicibacter	 g__Pantoea	 g__Parabacteroides	 g__Paracoccus	 g__Parasutterella	 g__Parvularcula	 g__Patulibacter	 g__Pelagibacterium	 g__Phenylobacterium	 g__Plantibacter	 g__Prevotella_9	 g__Prevotellaceae_UCG-001	 g__Promicromonospora	 g__Pseudarthrobacter	 g__Pseudoclavibacter	 g__Pseudokineococcus	 g__Pseudolabrys	 g__Pseudomonas	 g__Psychrobacillus	 g__Quadrisphaera	 g__Ralstonia	 g__Rathayibacter	 g__Rheinheimera	 g__Rhodococcus	 g__Rhodopirellula	 g__Romboutsia	 g__Rothia	 g__Ruminiclostridium	 g__Ruminiclostridium_5	 g__Ruminiclostridium_9	 g__Ruminococcaceae_UCG-013	 g__Ruminococcaceae_UCG-014	 g__Saccharibacillus	 g__Saccharimonadales	 g__Salana	 g__Sanguibacter	 g__Sellimonas	 g__Sodalis	 g__Sphingobacterium	 g__Sphingobium	 g__Sphingomonas	 g__Sporosarcina	 g__Staphylococcus	 g__Stenotrophomonas	 g__Streptococcus	 g__Streptomyces	 g__Subdoligranulum	 g__SWB02	 g__Tardiphaga	 g__Terribacillus	 g__Terrisporobacter	 g__Tianweitania	 g__Tyzzerella	 g__unclassified_Acetobacteraceae	 g__unclassified_Acetobacterales	 g__unclassified_Acidimicrobiia	 g__unclassified_Actinobacteria	 g__unclassified_Alphaproteobacteria	 g__unclassified_Alteromonadales	 g__unclassified_Bacillaceae	 g__unclassified_Bacillales	 g__unclassified_Bacilli	 g__unclassified_Bacteria	 g__unclassified_Bacteroidales	 g__unclassified_Bacteroidia	 g__unclassified_Betaproteobacteriales	 g__unclassified_Bogoriellaceae	 g__unclassified_Burkholderiaceae	 g__unclassified_Carnobacteriaceae	 g__unclassified_Caulobacteraceae	 g__unclassified_Cellvibrionaceae	 g__unclassified_Clostridiales	 g__unclassified_Coriobacteriales	 g__unclassified_Coriobacteriales_Incertae_Sedis	 g__unclassified_Coriobacteriia	 g__unclassified_Corynebacteriaceae	 g__unclassified_Corynebacteriales	 g__unclassified_Desulfovibrionaceae	 g__unclassified_Devosiaceae	 g__unclassified_Eggerthellaceae	 g__unclassified_Enterobacteriaceae	 g__unclassified_Enterococcaceae	 g__unclassified_Erysipelotrichaceae	 g__unclassified_Family_XIII	 g__unclassified_Firmicutes	 g__unclassified_Gammaproteobacteria	 g__unclassified_Geodermatophilaceae	 g__unclassified_Lachnospiraceae	 g__unclassified_Lactobacillales	 g__unclassified_Microbacteriaceae	 g__unclassified_Micrococcaceae	 g__unclassified_Micrococcales	 g__unclassified_Microtrichales	 g__unclassified_Nocardioidaceae	 g__unclassified_Paenibacillaceae	 g__unclassified_Peptostreptococcaceae	 g__unclassified_Planococcaceae	 g__unclassified_Propionibacteriales	 g__unclassified_Proteobacteria	 g__unclassified_Pseudomonadaceae	 g__unclassified_Pseudomonadales	 g__unclassified_Rhizobiaceae	 g__unclassified_Rhizobiales	 g__unclassified_Rhodobacteraceae	 g__unclassified_Ruminococcaceae	 g__unclassified_Saprospiraceae	 g__unclassified_Sphingomonadaceae	 g__unclassified_Spirochaetaceae	 g__unclassified_Staphylococcaceae	 g__unclassified_Stappiaceae	 g__unclassified_Xanthobacteraceae	 g__unclassified_Xanthomonadaceae	 g__uncultured	 g__Virgibacillus	 g__Yangia
 g__unclassified_Devosiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Eggerthellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879310380299108	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.872502591727032	0	0	0	-0.821222648766266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Enterococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Erysipelotrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Family_XIII	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Firmicutes	0	0	0.957381282162209	0	0	0	0	0	0	0.862077929510619	0	0.957381282162209	0.957381282162209	0	0.957381282162209	0	0	0	0.962038373069885	0	0	0	0.957381282162209	0	0.957381282162209	0.955321047053043	0	0	0	0	0	0	0.955717297319479	0	0	0	0	0	0	0.957381282162209	0	0.977627362576308	0.957381282162209	0.957381282162209	0	0	0	0.957381282162209	0.957381282162209	0	0	0.987356415814563	0.955108641802521	0.950504356033637	0	0.957381282162209	0.957381282162209	0.952004727893785	0.957381282162209	0.957381282162209	0	0	0	0	0.909863968563222	0.81835089200642	0	0	0	0	0	0.957354501687804	0	0	0	0	0.952586823451922	0	0	0.957381282162209	0.957381282162209	0.957381282162209	0	0	0	0	0	0	0.957381282162209	0.957381282162209	0	0	0	0	0	0	0	0.957381282162209	0.957381282162209	0.957381282162209	0.957381282162209	0	0	0	0	0	0.954705999032641	0	0	0	0.950486944700369	0	0.958867474731521	0	0	0	0	0	0	0	0.957381282162209	0	0.957381282162209	0	0	0	0	0	0	0.957381282162209	0	0	0.957381282162209	0	0	0	0	0	0.957381282162209	0	0	0	0	0.957381282162209	0	0	0	0	0	0	0.957381282162209	0	0.957381282162209	0	0	0	0	0	0	0	0	0.949405345036717	0	0.957381282162209	0.916440213905863	0	0	0.957381282162209	0	0	0	0	0.957262102040563	0.957381282162209	0	0	0.957381282162209	0	0	0	0.989753880128673	0.957381282162209	0	0	0	0	0	0	0	0.956250961246312	0	0	0	0	0.946607650462887	0.957381282162209	0.954206353602736	0.957381282162209	0	0	0.957381282162209	0	0	0	0.957381282162209	0	0	0	0	0	0	0	0	1	0	0	0	0.951791470722899	0.948572320509361	0.957381282162209	0.948651135101787	0	0.957381282162209	0.950251411490806	0	0.957082586287536	0	0.967880324303914	0	0.957381282162209	0.956409862865016	0.93257606606818	0	0.957381282162209	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Gammaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Geodermatophilaceae	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Lactobacillales	0	0	0.998411186263628	0	0	0	0	0	0	0.947920099127869	0	0.998411186263628	0.998411186263628	0	0.998411186263628	0	0	0	0.998170912229973	0	0	0	0.998411186263628	0	0.998411186263628	0.998696534328341	0	0	0	0	0	0	0.997919142308099	0	0	0	0	0	0	0.998411186263628	0	0.993990838748808	0.998411186263628	0.998411186263628	0	0	0	0.998411186263628	0.998411186263628	0	0	0.987606221587393	0.997821663868358	0.934188413730266	0	0.998411186263628	0.998411186263628	0.996149433530835	0.998411186263628	0.998411186263628	0	0	0	0	0.879800418521706	0.913302001171662	0	0	0	0	0	0.998032432689152	0	0	0	0	0.996465160137998	0	0	0.998411186263628	0.998411186263628	0.998411186263628	0	0	0	0	0	0	0.998411186263628	0.998411186263628	0	0	0	0	0	0	0	0.998411186263628	0.998411186263628	0.998411186263628	0.998411186263628	0	0	0	0	0	0.999690793641676	0	0	0	0.995280130357533	0	0.9968986642438	0	0	0	0	0	0	0	0.998411186263628	0	0.998411186263628	0	0	0	0	0	0.824064098230989	0.998411186263628	0	0	0.998411186263628	0	0	0	0	0	0.998411186263628	0	0	0	0	0.998411186263628	0	0	0	0	0	0	0.998411186263628	0	0.998411186263628	0	0	0	0	0	0	0	0	0.996652146657652	0	0.998411186263628	0.969519212183065	0	0	0.998411186263628	0	0	0	0	0.997081371322224	0.998411186263628	0	0	0.998411186263628	0	0	0	0.985139326275253	0.998411186263628	0	0	0	0	0	0	0	0.998435439075506	0	0	0	0	0.999345155217914	0.998411186263628	0.998237132345709	0.998411186263628	0	0	0.998411186263628	0	0	0	0.998411186263628	0	0	0	0	0	0	0	0	0.951791470722899	0	0	0	1	0.994107000855671	0.998411186263628	0.994156715943889	0	0.998411186263628	0.942626810248237	0	0.99960249744099	0	0.887573923382039	0	0.998411186263628	0.998158975232723	0.982582231613968	0	0.998411186263628	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Microbacteriaceae	0	0	0.996814297801312	0	0	0	0	0	0	0.918103100455034	0	0.996814297801312	0.996814297801312	0	0.996814297801312	0	0	0	0.995641197925585	0	0	0	0.996814297801312	0	0.996814297801312	0.997673240815111	0	0	0	0	0	0	0.998228551558926	0	0	0	0	0	0	0.996814297801312	0	0.99192523945003	0.996814297801312	0.996814297801312	0	0	0	0.996814297801312	0.996814297801312	0	0	0.985242816387246	0.997092073718308	0.959255391306784	0	0.996814297801312	0.996814297801312	0.994235113300174	0.996814297801312	0.996814297801312	0	0	0	0	0.873026941416326	0.901656982020153	0	0	0	0	0	0.996301438872365	0	0	0	0	0.999552047707168	0	0	0.996814297801312	0.996814297801312	0.996814297801312	0	0	0	0	0	0	0.996814297801312	0.996814297801312	0	0	0	0	0	0	0	0.996814297801312	0.996814297801312	0.996814297801312	0.996814297801312	0	0	0	0	0	0.995611511410681	0	0	0	0.993298721564337	0	0.997841789634901	0	0	0	0	0	0	0	0.996814297801312	0	0.996814297801312	0	0	0	0	0	0.86594940097448	0.996814297801312	0	0	0.996814297801312	0	0	0	0	0	0.996814297801312	0	0	0	0	0.996814297801312	0	0	0	0	0	0	0.996814297801312	0	0.996814297801312	0	0	0	0	0	0	0	0	0.999581583724892	0	0.996814297801312	0.966643760517885	0	0	0.996814297801312	0	0	0	0	0.99680000277879	0.996814297801312	0	0	0.996814297801312	0	0	0	0.98268731384034	0.996814297801312	0	0	0	0	0	0	0.826035763229035	0.997506670305183	0	0	0	0	0.99070329475773	0.996814297801312	0.997602041300402	0.996814297801312	0	0	0.996814297801312	0	0	0	0.996814297801312	0	0	0	0	0	0	0	0	0.948572320509361	0	0	0	0.994107000855671	1	0.996814297801312	0.992101182868526	0	0.996814297801312	0.944916418586223	0	0.996094313139576	0	0.87531564620708	0	0.996814297801312	0.996489470458942	0.980047161370513	0	0.996814297801312	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Micrococcaceae	0	0	1	0	0	0	0	0	0	0.928466712450808	0	1	1	0	1	0	0	0	0.999759183741052	0	0	0	1	0	1	0.99986141074905	0	0	0	0	0	0	0.999793733564747	0	0	0	0	0	0	1	0	0.996715277822692	1	1	0	0	0	1	1	0	0	0.991060251453248	0.999819934821371	0.943249959258153	0	1	1	0.998505696387337	1	1	0	0	0	0	0.876850554567354	0.89360212681823	0	0	0	0	0	0.999944172857947	0	0	0	0	0.998754779399345	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0.999492728400763	0	0	0	0.997799472400858	0	0.999520685482338	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.826787133575139	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0.998513744690491	0	1	0.974243693473701	0	0	1	0	0	0	0	0.999549001014283	1	0	0	1	0	0	0	0.988811710139567	1	0	0	0	0	0	0	0	0.998047261472227	0	0	0	0	0.995718500376468	1	0.999881740793963	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0.957381282162209	0	0	0	0.998411186263628	0.996814297801312	1	0.996856606249835	0	1	0.956115306631533	0	0.999400171245443	0	0.895947122935455	0	1	0.999922755465857	0.986459844633706	0	1	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Micrococcales	0	0	0.996856606249835	0	0	0	0	0	0	0.918191646047549	0	0.996856606249835	0.996856606249835	0	0.996856606249835	0	0	0	0.995689702873103	0	0	0	0.996856606249835	0	0.996856606249835	0.996189713926381	0	0	0	0	0	0	0.996248716265805	0	0	0	0	0	0	0.996856606249835	0	0.991978150637163	0.996856606249835	0.996856606249835	0	0	0	0.996856606249835	0.996856606249835	0	0	0.985302442436892	0.997951212848076	0.929651309609683	0	0.996856606249835	0.996856606249835	0.994284606860313	0.996856606249835	0.996856606249835	0	0	0	0	0.838394207988998	0.872637688208897	0	0	0	0	0	0.997081879185237	0	0	0	0	0.994627166085662	0	0	0.996856606249835	0.996856606249835	0.996856606249835	0	0	0	0	0	0	0.996856606249835	0.996856606249835	0	0	0	0	0	0	0	0.996856606249835	0.996856606249835	0.996856606249835	0.996856606249835	0	0	0	0	0	0.995555427301097	0	0	0	0.99991605369576	0	0.997257564199588	0	0	0	0	0	0	0	0.996856606249835	0	0.996856606249835	0	0	0	0	0	0	0.996856606249835	0	0	0.996856606249835	0	0	0	0	0	0.996856606249835	0	0	0	0	0.996856606249835	0	0	0	0	0	0	0.996856606249835	0	0.996856606249835	0	0	0	0	0	0	0	0	0.994217912538887	0	0.996856606249835	0.989046754914631	0	0	0.996856606249835	0	0	0	0	0.998362200085282	0.996856606249835	0	0	0.996856606249835	0	0	0	0.982748934324664	0.996856606249835	0	0	0	0	0	0	0	0.991709631881112	0	0	0	0	0.990757682716532	0.996856606249835	0.997157249153988	0.996856606249835	0	0	0.996856606249835	0	0	0	0.996856606249835	0	0	0	0	0	0	0	0	0.948651135101787	0	0	0	0.994156715943889	0.992101182868526	0.996856606249835	1	0	0.996856606249835	0.968379096604211	0	0.995022969011598	0	0.902333484928643	0	0.996856606249835	0.997764325804073	0.996352465073684	0	0.996856606249835	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Microtrichales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Nocardioidaceae	0	0	1	0	0	0	0	0	0	0.928466712450808	0	1	1	0	1	0	0	0	0.999759183741052	0	0	0	1	0	1	0.99986141074905	0	0	0	0	0	0	0.999793733564747	0	0	0	0	0	0	1	0	0.996715277822692	1	1	0	0	0	1	1	0	0	0.991060251453248	0.999819934821371	0.943249959258153	0	1	1	0.998505696387337	1	1	0	0	0	0	0.876850554567354	0.89360212681823	0	0	0	0	0	0.999944172857947	0	0	0	0	0.998754779399345	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0.999492728400763	0	0	0	0.997799472400858	0	0.999520685482338	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.826787133575139	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0.998513744690491	0	1	0.974243693473701	0	0	1	0	0	0	0	0.999549001014283	1	0	0	1	0	0	0	0.988811710139567	1	0	0	0	0	0	0	0	0.998047261472227	0	0	0	0	0.995718500376468	1	0.999881740793963	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0.957381282162209	0	0	0	0.998411186263628	0.996814297801312	1	0.996856606249835	0	1	0.956115306631533	0	0.999400171245443	0	0.895947122935455	0	1	0.999922755465857	0.986459844633706	0	1	0	0	0	0	0	0	0	0	0	0
