 g__[Clostridium]_innocuum_group	 g__[Eubacterium]_brachy_group	 g__[Eubacterium]_coprostanoligenes_group	 g__[Eubacterium]_hallii_group	 g__[Eubacterium]_xylanophilum_group	 g__[Ruminococcus]_torques_group	 g__67-14	 g__A2	 g__Acetatifactor	 g__Acidibacter	 g__Acidisoma	 g__Acinetobacter	 g__Aeromicrobium	 g__Afipia	 g__Agrococcus	 g__Aliihoeflea	 g__Alistipes	 g__Alloprevotella	 g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	 g__alphaI_cluster	 g__Anaerotruncus	 g__Antricoccus	 g__Arthrobacter	 g__ASF356	 g__Aureimonas	 g__Bacillus	 g__Bacteroides	 g__Bifidobacterium	 g__BIrii41	 g__Blastococcus	 g__Blfdi19	 g__Bosea	 g__Brachybacterium	 g__Bradyrhizobium	 g__Butyricicoccus	 g__Caldicoprobacter	 g__Candidatus_Phytoplasma	 g__Candidatus_Saccharimonas	 g__Caproiciproducens	 g__Carnobacterium	 g__Caulobacter	 g__Cellulomonas	 g__Cellulosimicrobium	 g__Chelativorans	 g__CHKCI002	 g__Chloronema	 g__Christensenellaceae_R-7_group	 g__Chryseobacterium	 g__Citricoccus	 g__Clostridiales_vadinBB60_group	 g__Clostridium_sensu_stricto_1	 g__Corynebacterium_1	 g__Curtobacterium	 g__Cutibacterium	 g__D05-2	 g__Deinococcus	 g__Delftia	 g__Desemzia	 g__Devosia	 g__Domibacillus	 g__Donghicola	 g__Dubosiella	 g__Dysgonomonas	 g__Ellin6055	 g__Enterobacter	 g__Enterococcus	 g__Enterorhabdus	 g__Erwinia	 g__Erysipelatoclostridium	 g__Erysipelotrichaceae	 g__Escherichia-Shigella	 g__Exiguobacterium	 g__Falsirhodobacter	 g__Flavisolibacter	 g__Flavonifractor	 g__Friedmanniella	 g__Frigoribacterium	 g__GCA-900066575	 g__Gemella	 g__Georgenia	 g__GKS98_freshwater_group	 g__Glutamicibacter	 g__Gordonibacter	 g__Ileibacterium	 g__Isoptericola	 g__Jeotgalicoccus	 g__JG30-KF-AS9	 g__JG30-KF-CM45	 g__Kineococcus	 g__Kocuria	 g__Kurthia	 g__Lachnoclostridium	 g__Lachnospiraceae_NK4A136_group	 g__Lachnospiraceae_UCG-001	 g__Lachnospiraceae_UCG-006	 g__Lachnospiraceae_UCG-008	 g__Lactobacillus	 g__Leucobacter	 g__Luteimonas	 g__Marinagarivorans	 g__Marinilactibacillus	 g__Marinovum	 g__Marisediminicola	 g__Marivita	 g__Marmoricola	 g__Marvinbryantia	 g__Massilia	 g__MBA03	 g__Megamonas	 g__Merdibacter	 g__Methylobacterium	 g__Methylotenera	 g__Microbacterium	 g__Micromonospora	 g__Millionella	 g__Modestobacter	 g__Mollicutes_RF39	 g__Muribaculaceae	 g__Mycobacterium	 g__Neptunomonas	 g__Nesterenkonia	 g__Nocardia	 g__Nocardioides	 g__Nocardiopsis	 g__Noviherbaspirillum	 g__Novosphingobium	 g__Ornithinimicrobium	 g__Oscillibacter	 g__Paenibacillus	 g__Paeniglutamicibacter	 g__Pantoea	 g__Parabacteroides	 g__Paracoccus	 g__Parasutterella	 g__Parvularcula	 g__Patulibacter	 g__Pelagibacterium	 g__Phenylobacterium	 g__Plantibacter	 g__Prevotella_9	 g__Prevotellaceae_UCG-001	 g__Promicromonospora	 g__Pseudarthrobacter	 g__Pseudoclavibacter	 g__Pseudokineococcus	 g__Pseudolabrys	 g__Pseudomonas	 g__Psychrobacillus	 g__Quadrisphaera	 g__Ralstonia	 g__Rathayibacter	 g__Rheinheimera	 g__Rhodococcus	 g__Rhodopirellula	 g__Romboutsia	 g__Rothia	 g__Ruminiclostridium	 g__Ruminiclostridium_5	 g__Ruminiclostridium_9	 g__Ruminococcaceae_UCG-013	 g__Ruminococcaceae_UCG-014	 g__Saccharibacillus	 g__Saccharimonadales	 g__Salana	 g__Sanguibacter	 g__Sellimonas	 g__Sodalis	 g__Sphingobacterium	 g__Sphingobium	 g__Sphingomonas	 g__Sporosarcina	 g__Staphylococcus	 g__Stenotrophomonas	 g__Streptococcus	 g__Streptomyces	 g__Subdoligranulum	 g__SWB02	 g__Tardiphaga	 g__Terribacillus	 g__Terrisporobacter	 g__Tianweitania	 g__Tyzzerella	 g__unclassified_Acetobacteraceae	 g__unclassified_Acetobacterales	 g__unclassified_Acidimicrobiia	 g__unclassified_Actinobacteria	 g__unclassified_Alphaproteobacteria	 g__unclassified_Alteromonadales	 g__unclassified_Bacillaceae	 g__unclassified_Bacillales	 g__unclassified_Bacilli	 g__unclassified_Bacteria	 g__unclassified_Bacteroidales	 g__unclassified_Bacteroidia	 g__unclassified_Betaproteobacteriales	 g__unclassified_Bogoriellaceae	 g__unclassified_Burkholderiaceae	 g__unclassified_Carnobacteriaceae	 g__unclassified_Caulobacteraceae	 g__unclassified_Cellvibrionaceae	 g__unclassified_Clostridiales	 g__unclassified_Coriobacteriales	 g__unclassified_Coriobacteriales_Incertae_Sedis	 g__unclassified_Coriobacteriia	 g__unclassified_Corynebacteriaceae	 g__unclassified_Corynebacteriales	 g__unclassified_Desulfovibrionaceae	 g__unclassified_Devosiaceae	 g__unclassified_Eggerthellaceae	 g__unclassified_Enterobacteriaceae	 g__unclassified_Enterococcaceae	 g__unclassified_Erysipelotrichaceae	 g__unclassified_Family_XIII	 g__unclassified_Firmicutes	 g__unclassified_Gammaproteobacteria	 g__unclassified_Geodermatophilaceae	 g__unclassified_Lachnospiraceae	 g__unclassified_Lactobacillales	 g__unclassified_Microbacteriaceae	 g__unclassified_Micrococcaceae	 g__unclassified_Micrococcales	 g__unclassified_Microtrichales	 g__unclassified_Nocardioidaceae	 g__unclassified_Paenibacillaceae	 g__unclassified_Peptostreptococcaceae	 g__unclassified_Planococcaceae	 g__unclassified_Propionibacteriales	 g__unclassified_Proteobacteria	 g__unclassified_Pseudomonadaceae	 g__unclassified_Pseudomonadales	 g__unclassified_Rhizobiaceae	 g__unclassified_Rhizobiales	 g__unclassified_Rhodobacteraceae	 g__unclassified_Ruminococcaceae	 g__unclassified_Saprospiraceae	 g__unclassified_Sphingomonadaceae	 g__unclassified_Spirochaetaceae	 g__unclassified_Staphylococcaceae	 g__unclassified_Stappiaceae	 g__unclassified_Xanthobacteraceae	 g__unclassified_Xanthomonadaceae	 g__uncultured	 g__Virgibacillus	 g__Yangia
 g__unclassified_Desulfovibrionaceae	0	1	1	0	0.999989628954911	0	1	1	1	0	0	0	0	0	1	1	0.959470669030938	1	0	1	1	1	0	1	1	0.882381979093385	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0.999043124146042	0	0	1	0	0	0	1	0	1	0.909402144930315	1	1	1	0	0	0.996531563607133	0	1	0	0	1	1	0	0	0.990007833711001	0.9999972076831	1	1	1	0	0	0	0	0	0	0.959453871937926	0	1	0	0	0	0	0	0.988806657305061	0	0.999614186919933	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0.999904313758749	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0.996846816602433	1	0.888189181583982	0	0.997063419644647	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0.991009656632808	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0.997181074703155	1	1	1	0	0	1	0	1	0	0	0	0	0.99969155640214	0	0	0.999814441419407	1	0.958242251358052	0	0.904552067214771	1	0	0	0	0	1	0	0	0	1	0	0.914432430272807	0.988078896372756	0	0	0	0	0	0	0	0.98993206122728	0	1
 g__unclassified_Devosiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.855868604078982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.997391070250207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.854868405478853	0	0	0	0	0.991327747666368	0	0	0	0	0	0	0	0	0.996843933842224	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Eggerthellaceae	0	1	1	0	0.999989628954911	0	1	1	1	0	0	0	0	0	1	1	0.959470669030938	1	0	1	1	1	0	1	1	0.882381979093385	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0.999043124146042	0	0	1	0	0	0	1	0	1	0.909402144930315	1	1	1	0	0	0.996531563607133	0	1	0	0	1	1	0	0	0.990007833711001	0.9999972076831	1	1	1	0	0	0	0	0	0	0.959453871937926	0	1	0	0	0	0	0	0.988806657305061	0	0.999614186919933	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0.999904313758749	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0.996846816602433	1	0.888189181583982	0	0.997063419644647	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0.991009656632808	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0.997181074703155	1	1	1	0	0	1	0	1	0	0	0	0	0.99969155640214	0	0	0.999814441419407	1	0.958242251358052	0	0.904552067214771	1	0	0	0	0	1	0	0	0	1	0	0.914432430272807	0.988078896372756	0	0	0	0	0	0	0	0.98993206122728	0	1
 g__unclassified_Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.864770298188712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854868405478853	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.827957760772875	0	0	0	0	0.854868405478853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Enterococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Erysipelotrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909697038983193	0	0	0	0.997925850965693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884408173991927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875080178846411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939026425976271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.889724276323941	0	0	0	0	0.976001712389443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Family_XIII	0	0	0	0	0	0	0	0	0	0.815187615772519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.986813648233516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.93853480018741	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.978765568442965	0	0.872857696394111	0	0.979607261967418	0	0	0	0	0	0	0	0.883344819524774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.99983181728293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98661322248873	1	1	0	0	0	0	1	0
 g__unclassified_Firmicutes	0	0.99969155640214	0.99969155640214	0	0.99975415119768	0.819806645129048	0.99969155640214	0.99969155640214	0.99969155640214	0	0	0	0	0	0.99969155640214	0.99969155640214	0.956541976977918	0.99969155640214	0	0.99969155640214	0.99969155640214	0.99969155640214	0	0.99969155640214	0.99969155640214	0.892293228901444	0	0	0	0	0	0	0.99969155640214	0	0.99969155640214	0	0.99969155640214	0.99969155640214	0	0.99969155640214	0	0.99969155640214	0	0	0	0	0	0	0	0	0	0	0	0	0.99969155640214	0	0	0	0.99969155640214	0	0.99969155640214	0	0	0.99969155640214	0	0	0.999681521211798	0	0	0.99969155640214	0	0	0	0.99969155640214	0	0.99969155640214	0.905236000896979	0.99969155640214	0.99969155640214	0.99969155640214	0	0	0.995446761446752	0	0.99969155640214	0	0	0.99969155640214	0.99969155640214	0	0	0.992754298670042	0.999700376816902	0.99969155640214	0.99969155640214	0.99969155640214	0	0	0	0	0	0	0.956524650846899	0	0.99969155640214	0	0	0	0	0	0.98710776623054	0	0.999906986512347	0	0	0	0.99969155640214	0.99969155640214	0.99969155640214	0	0	0	0	0.99969155640214	0	0	0	0.99969155640214	0	0	0	0	0	0	0	0.99969155640214	0.99969155640214	0	0	0	0.999466663293446	0.99969155640214	0	0	0	0.99969155640214	0	0	0	0	0.99969155640214	0	0	0.99969155640214	0	0.99969155640214	0.998256659211939	0.99969155640214	0.897859366722461	0.821367027848202	0.998265800950073	0	0.99969155640214	0	0	0	0	0	0	0	0	0	0	0	0.99969155640214	0	0	0	0	0.99969155640214	0	0	0	0	0.99969155640214	0.989454071694885	0	0	0.99969155640214	0	0	0	0.99969155640214	0	0.99969155640214	0.99969155640214	0	0.99969155640214	0	0	0.995739242931034	0.99969155640214	0.99969155640214	0.99969155640214	0	0	0.99969155640214	0	0.99969155640214	0	0	0	0	1	0	0	0.999935493835241	0.99969155640214	0.955275175364554	0	0.900289836332621	0.99969155640214	0	0	0	0	0.99969155640214	0	0	0	0.99969155640214	0	0.910369175930468	0.989761446426355	0	0	0	0	0	0	0	0.989719357079908	0	0.99969155640214
 g__unclassified_Gammaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867532023038041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.988268375425297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.991327747666368	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.989205565957367	0	0	0	0	0.991327747666368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Geodermatophilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840559966021615	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.967177001081235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.892748665675368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.824417088897619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 g__unclassified_Lachnospiraceae	0	0.999814441419407	0.999814441419407	0	0.999868969116566	0.819114875660466	0.999814441419407	0.999814441419407	0.999814441419407	0	0	0	0	0	0.999814441419407	0.999814441419407	0.957719363149519	0.999814441419407	0	0.999814441419407	0.999814441419407	0.999814441419407	0	0.999814441419407	0.999814441419407	0.891256656542492	0	0	0	0	0	0	0.999814441419407	0	0.999814441419407	0	0.999814441419407	0.999814441419407	0	0.999814441419407	0	0.999814441419407	0	0	0	0	0	0	0	0	0	0	0	0	0.999814441419407	0	0	0	0.999814441419407	0	0.999814441419407	0	0	0.999814441419407	0	0	0.999697860857512	0	0	0.999814441419407	0	0	0	0.999814441419407	0	0.999814441419407	0.907431941940229	0.999814441419407	0.999814441419407	0.999814441419407	0	0	0.995882076092221	0	0.999814441419407	0	0	0.999814441419407	0.999814441419407	0	0	0.992532814203523	0.999820676295306	0.999814441419407	0.999814441419407	0.999814441419407	0	0	0	0	0	0	0.958054998804733	0	0.999814441419407	0	0	0	0	0	0.987976938344624	0	0.999962234853604	0	0	0	0.999814441419407	0.999814441419407	0.999814441419407	0	0	0	0	0.999814441419407	0	0	0	0.999814441419407	0	0	0	0	0	0	0	0.999814441419407	0.999814441419407	0	0	0	0.999658856595521	0.999814441419407	0	0	0	0.999814441419407	0	0	0	0	0.999814441419407	0	0	0.999814441419407	0	0.999814441419407	0.998186065258129	0.999814441419407	0.896850411438094	0.820035683952215	0.998303909850525	0	0.999814441419407	0	0	0	0	0	0	0	0	0	0	0	0.999814441419407	0	0	0	0	0.999814441419407	0	0	0	0	0.999814441419407	0.990246283248632	0	0	0.999814441419407	0	0	0	0.999814441419407	0	0.999814441419407	0.999814441419407	0	0.999814441419407	0	0	0.996386203269368	0.999814441419407	0.999814441419407	0.999814441419407	0	0	0.999814441419407	0	0.999814441419407	0	0	0	0	0.999935493835241	0	0	1	0.999814441419407	0.956825879568008	0	0.90253752302521	0.999814441419407	0	0	0	0	0.999814441419407	0	0	0	0.999814441419407	0	0.912003193061317	0.990125489885268	0	0	0	0	0	0	0	0.990396550087932	0	0.999814441419407
 g__unclassified_Lactobacillales	0	1	1	0	0.999989628954911	0	1	1	1	0	0	0	0	0	1	1	0.959470669030938	1	0	1	1	1	0	1	1	0.882381979093385	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0.999043124146042	0	0	1	0	0	0	1	0	1	0.909402144930315	1	1	1	0	0	0.996531563607133	0	1	0	0	1	1	0	0	0.990007833711001	0.9999972076831	1	1	1	0	0	0	0	0	0	0.959453871937926	0	1	0	0	0	0	0	0.988806657305061	0	0.999614186919933	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0.999904313758749	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0.996846816602433	1	0.888189181583982	0	0.997063419644647	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0.991009656632808	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0.997181074703155	1	1	1	0	0	1	0	1	0	0	0	0	0.99969155640214	0	0	0.999814441419407	1	0.958242251358052	0	0.904552067214771	1	0	0	0	0	1	0	0	0	1	0	0.914432430272807	0.988078896372756	0	0	0	0	0	0	0	0.98993206122728	0	1
 g__unclassified_Microbacteriaceae	0	0.958242251358052	0.958242251358052	0	0.958816638837777	0	0.958242251358052	0.958242251358052	0.958242251358052	0	0	0	0	0	0.958242251358052	0.958242251358052	0.899259008072132	0.958242251358052	0	0.958242251358052	0.958242251358052	0.958242251358052	0	0.958242251358052	0.958242251358052	0.811897508260912	0	0	0	0	0	0	0.958242251358052	0	0.958242251358052	0	0.958242251358052	0.958242251358052	0	0.958242251358052	0	0.958242251358052	0	0	0	0	0	0	0	0	0	0	0	0	0.958242251358052	0	0	0	0.958242251358052	0	0.958242251358052	0	0	0.958242251358052	0	0	0.954198672654165	0	0	0.958242251358052	0	0	0	0.958242251358052	0	0.958242251358052	0.990362484878338	0.958242251358052	0.958242251358052	0.958242251358052	0	0	0.948969611480299	0	0.958242251358052	0	0	0.958242251358052	0.958242251358052	0	0	0.938586443150189	0.958786596689312	0.958242251358052	0.958242251358052	0.958242251358052	0	0	0	0	0	0	0.999990893850145	0	0.958242251358052	0	0	0	0	0	0.990181924477679	0	0.955886896068971	0	0	0	0.958242251358052	0.958242251358052	0.958242251358052	0	0	0	0	0.958242251358052	0	0	0	0.958242251358052	0	0	0	0	0	0	0	0.958242251358052	0.958242251358052	0	0	0	0.96210633139451	0.958242251358052	0	0	0	0.958242251358052	0	0	0	0	0.958242251358052	0	0	0.958242251358052	0	0.958242251358052	0.949548051788239	0.958242251358052	0.818252590944412	0	0.955938409066154	0	0.958242251358052	0	0	0	0	0	0	0	0	0	0	0	0.958242251358052	0	0	0	0	0.958242251358052	0	0	0	0	0.958242251358052	0.987885703828523	0	0	0.958242251358052	0	0	0	0.958242251358052	0	0.958242251358052	0.958242251358052	0	0.958242251358052	0	0	0.966274825129772	0.958242251358052	0.958242251358052	0.958242251358052	0	0	0.958242251358052	0	0.958242251358052	0	0	0	0	0.955275175364554	0	0	0.956825879568008	0.958242251358052	1	0	0.988701828706732	0.958242251358052	0	0	0	0	0.958242251358052	0	0	0	0.958242251358052	0	0.847313264520429	0.967244583921672	0	0	0	0	0	0	0	0.984698890851036	0	0.958242251358052
 g__unclassified_Micrococcaceae	0	0	0	0	0	0	0	0	0	0.815867518288721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99983181728293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99983181728293	0.985905573164868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99983181728293	0	0	0	0	0	0	0	0	0	0	0.99983181728293	0	0	0	0	0	0	0	0.944707467328183	0	0.99983181728293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99983181728293	0	0	0.99983181728293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99983181728293	0	0	0	0	0	0.978887295520679	0	0.881633989628936	0	0.983127315640099	0	0	0	0	0	0	0	0.88104721686332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99983181728293	0	0	0	0	0	0	0.99983181728293	0	0	0	0	0	0	1	0	0	0	0	0	0.814013163838691	0	0	0	0	0	0	0	0	0	0.988144149707351	0.99983181728293	0.99983181728293	0	0	0	0	0.99983181728293	0
 g__unclassified_Micrococcales	0	0.904552067214771	0.904552067214771	0	0.905413915914711	0	0.904552067214771	0.904552067214771	0.904552067214771	0	0	0	0	0	0.904552067214771	0.904552067214771	0.837852984476032	0.904552067214771	0	0.904552067214771	0.904552067214771	0.904552067214771	0.858492289390727	0.904552067214771	0.904552067214771	0	0	0	0	0	0	0	0.904552067214771	0	0.904552067214771	0	0.904552067214771	0.904552067214771	0	0.904552067214771	0	0.904552067214771	0	0	0	0	0	0	0	0	0	0	0	0	0.904552067214771	0	0	0	0.904552067214771	0	0.904552067214771	0	0	0.904552067214771	0	0	0.899024670167646	0	0	0.904552067214771	0	0	0	0.904552067214771	0	0.904552067214771	0.999933686972501	0.904552067214771	0.904552067214771	0.904552067214771	0	0	0.892544664772245	0	0.904552067214771	0	0	0.904552067214771	0.904552067214771	0	0	0.880483011802491	0.905365150361314	0.904552067214771	0.904552067214771	0.904552067214771	0	0	0	0	0	0	0.988053134323271	0	0.904552067214771	0	0	0	0	0	0.958041569773593	0	0.901242468693152	0	0	0	0.904552067214771	0.904552067214771	0.904552067214771	0	0	0	0	0.904552067214771	0	0	0	0.904552067214771	0	0	0	0	0	0	0	0.904552067214771	0.904552067214771	0	0	0	0.910363572102509	0.904552067214771	0	0	0	0.904552067214771	0	0	0	0	0.904552067214771	0	0	0.904552067214771	0	0.904552067214771	0.893241867992133	0.904552067214771	0	0	0.902656356507945	0	0.904552067214771	0	0	0	0	0	0	0	0	0	0	0	0.904552067214771	0	0	0	0	0.904552067214771	0	0	0	0	0.904552067214771	0.953463116371391	0	0	0.904552067214771	0	0	0	0.904552067214771	0	0.904552067214771	0.904552067214771	0	0.904552067214771	0	0	0.918006290077321	0.904552067214771	0.904552067214771	0.904552067214771	0	0	0.904552067214771	0	0.904552067214771	0	0	0.889724276323941	0	0.900289836332621	0	0	0.90253752302521	0.904552067214771	0.988701828706732	0	1	0.904552067214771	0	0	0	0	0.904552067214771	0	0	0	0.904552067214771	0	0	0.924223455108254	0	0	0	0	0	0	0	0.949276437654935	0	0.904552067214771
